panel_num,time(hh:mm:ss),date(dd//mm/yy),voltage(mV),current(mA),power(mW),theta0,theta1
2,06:33:43,08/10/24,884,18,16,0.00,30.00
3,06:33:43,08/10/24,816,17,14,,
1,06:43:43,08/10/24,2080,42,88,,
2,06:43:43,08/10/24,2480,49,124,0.00,0.00
3,06:43:43,08/10/24,2148,45,98,,
1,06:53:43,08/10/24,2252,46,104,,
2,06:53:43,08/10/24,2808,56,158,0.00,0.00
3,06:53:43,08/10/24,2420,50,124,,
1,07:03:44,08/10/24,2184,45,98,,
2,07:03:44,08/10/24,2732,54,140,-13.78,-53.30
3,07:03:44,08/10/24,2552,53,138,,
1,07:13:42,08/10/24,840,17,16,,
2,07:13:42,08/10/24,1304,26,36,0.00,30.00
3,07:13:42,08/10/24,1124,23,26,,
1,07:23:45,08/10/24,1092,22,26,,
2,07:23:45,08/10/24,1396,30,42,-17.33,-51.38
3,07:23:45,08/10/24,1488,31,46,,
1,07:33:42,08/10/24,1244,25,32,,
2,07:33:42,08/10/24,1644,33,56,0.00,30.00
3,07:33:42,08/10/24,1432,30,42,,
1,07:43:43,08/10/24,1848,38,68,,
2,07:43:43,08/10/24,2792,55,158,0.00,30.00
3,07:43:43,08/10/24,2496,52,132,,
1,07:53:43,08/10/24,1348,27,36,,
2,07:53:43,08/10/24,1764,35,62,0.00,0.00
3,07:53:43,08/10/24,1500,31,46,,
1,08:03:43,08/10/24,2316,47,112,,
2,08:03:43,08/10/24,3480,69,242,0.00,30.00
3,08:03:43,08/10/24,3128,65,206,,
1,08:13:45,08/10/24,1744,35,62,,
2,08:13:45,08/10/24,2036,39,82,-22.17,-44.90
3,08:13:45,08/10/24,1980,41,82,,
1,08:23:42,08/10/24,1160,24,30,,
2,08:23:42,08/10/24,1396,28,40,0.00,0.00
3,08:23:42,08/10/24,1240,26,32,,
1,08:33:43,08/10/24,2928,59,176,,
2,08:33:43,08/10/24,3668,73,268,0.00,30.00
3,08:33:43,08/10/24,3288,68,226,,
1,08:43:43,08/10/24,3040,62,190,,
2,08:43:43,08/10/24,4168,83,344,0.00,30.00
3,08:43:43,08/10/24,3676,77,282,,
1,08:53:45,08/10/24,3704,75,282,,
2,08:53:45,08/10/24,4060,81,330,-24.15,-38.17
3,08:53:45,08/10/24,3760,78,294,,
1,09:11:43,08/10/24,3316,67,226,,
2,09:11:43,08/10/24,3096,60,186,0.00,0.00
3,09:11:43,08/10/24,2640,55,148,,
1,09:21:45,08/10/24,3212,65,210,,
2,09:21:45,08/10/24,3428,66,230,-25.05,-32.75
3,09:21:45,08/10/24,3216,67,216,,
1,09:31:41,08/10/24,3812,77,298,,
2,09:31:41,08/10/24,4540,89,406,0.00,0.00
3,09:31:41,08/10/24,3868,81,314,,
1,09:41:43,08/10/24,3856,78,304,,
2,09:41:43,08/10/24,4164,87,314,0.00,0.00
3,09:41:43,08/10/24,3620,76,276,,
1,09:51:43,08/10/24,3860,78,304,,
2,09:51:43,08/10/24,4532,91,386,0.00,0.00
3,09:51:43,08/10/24,3940,82,324,,
1,10:01:43,08/10/24,2888,59,170,,
2,10:01:43,08/10/24,3244,65,196,0.00,0.00
3,10:01:43,08/10/24,2900,60,176,,
1,10:11:43,08/10/24,4608,94,432,,
2,10:11:43,08/10/24,5076,99,504,0.00,0.00
3,10:11:43,08/10/24,4336,91,394,,
1,10:21:43,08/10/24,4644,94,440,,
2,10:21:43,08/10/24,5312,105,560,0.00,0.00
3,10:21:43,08/10/24,4604,96,446,,
1,10:31:43,08/10/24,4360,89,386,,
2,10:31:43,08/10/24,4732,92,436,0.00,0.00
3,10:31:43,08/10/24,4140,87,360,,
1,10:41:43,08/10/24,5644,115,646,,
2,10:41:43,08/10/24,6180,118,730,0.00,0.00
3,10:41:43,08/10/24,5284,110,586,,
1,10:51:43,08/10/24,5940,121,720,,
2,10:51:43,08/10/24,6144,124,708,0.00,0.00
3,10:51:43,08/10/24,5428,113,620,,
1,11:01:43,08/10/24,4992,101,508,,
2,11:01:43,08/10/24,5320,107,538,0.00,0.00
3,11:01:43,08/10/24,4560,95,436,,
1,11:11:43,08/10/24,5492,112,616,,
2,11:11:43,08/10/24,5728,109,630,0.00,0.00
3,11:11:43,08/10/24,4928,103,512,,
1,11:21:43,08/10/24,3036,62,190,,
2,11:21:43,08/10/24,2972,61,164,0.00,0.00
3,11:21:43,08/10/24,2744,57,158,,
1,11:31:43,08/10/24,3824,78,298,,
2,11:31:43,08/10/24,3880,78,282,0.00,0.00
3,11:31:43,08/10/24,3476,73,256,,
1,11:41:43,08/10/24,6992,142,996,,
2,11:41:43,08/10/24,7236,137,992,0.00,0.00
3,11:41:43,08/10/24,6228,130,812,,
1,11:51:43,08/10/24,4224,86,364,,
2,11:51:43,08/10/24,4048,84,302,0.00,0.00
3,11:51:43,08/10/24,3756,79,294,,
1,12:01:43,08/10/24,4376,89,390,,
2,12:01:43,08/10/24,4312,87,350,0.00,0.00
3,12:01:43,08/10/24,3936,82,324,,
1,12:11:43,08/10/24,3200,65,210,,
2,12:11:43,08/10/24,3416,65,222,0.00,0.00
3,12:11:43,08/10/24,2856,59,170,,
1,12:21:43,08/10/24,4736,96,456,,
2,12:21:43,08/10/24,4808,101,416,0.00,0.00
3,12:21:43,08/10/24,4328,91,394,,
1,12:31:43,08/10/24,4412,90,396,,
2,12:31:43,08/10/24,4312,87,348,0.00,0.00
3,12:31:43,08/10/24,4024,84,340,,
1,12:41:43,08/10/24,4880,99,484,,
2,12:41:43,08/10/24,4972,102,456,0.00,0.00
3,12:41:43,08/10/24,4484,94,422,,
1,12:51:43,08/10/24,3976,81,322,,
2,12:51:43,08/10/24,4236,79,338,0.00,0.00
3,12:51:43,08/10/24,3728,78,292,,
1,13:01:43,08/10/24,3560,73,262,,
2,13:01:43,08/10/24,3816,73,278,0.00,0.00
3,13:01:43,08/10/24,3360,70,236,,
1,13:11:43,08/10/24,2684,55,148,,
2,13:11:43,08/10/24,2928,56,168,0.00,0.00
3,13:11:43,08/10/24,2596,54,140,,
1,13:21:43,08/10/24,3472,73,252,,
2,13:21:43,08/10/24,3872,75,292,0.00,0.00
3,13:21:43,08/10/24,3404,71,242,,
1,13:31:43,08/10/24,4076,83,338,,
2,13:31:43,08/10/24,4424,86,384,0.00,0.00
3,13:31:43,08/10/24,3920,82,322,,
1,13:41:43,08/10/24,4464,91,406,,
2,13:41:43,08/10/24,4888,102,432,0.00,0.00
3,13:41:43,08/10/24,4472,93,420,,
1,13:51:43,08/10/24,3468,72,252,,
2,13:51:43,08/10/24,3936,80,288,0.00,0.00
3,13:51:43,08/10/24,3512,73,258,,
1,14:01:43,08/10/24,2820,57,164,,
2,14:01:43,08/10/24,3368,63,212,0.00,0.00
3,14:01:43,08/10/24,3008,63,190,,
1,14:11:43,08/10/24,2280,46,108,,
2,14:11:43,08/10/24,2676,51,138,0.00,0.00
3,14:11:43,08/10/24,2388,50,122,,
1,14:21:43,08/10/24,2208,45,102,,
2,14:21:43,08/10/24,2740,54,148,0.00,0.00
3,14:21:43,08/10/24,2340,49,114,,
1,14:31:43,08/10/24,1860,38,72,,
2,14:31:43,08/10/24,2528,49,124,0.00,0.00
3,14:31:43,08/10/24,2148,45,98,,
1,14:41:43,08/10/24,2204,45,98,,
2,14:41:43,08/10/24,2632,52,138,0.00,0.00
3,14:41:43,08/10/24,2296,48,112,,
1,14:51:43,08/10/24,2228,45,102,,
2,14:51:43,08/10/24,2700,52,140,0.00,0.00
3,14:51:43,08/10/24,2360,49,118,,
1,15:01:43,08/10/24,2464,50,124,,
2,15:01:43,08/10/24,3132,62,190,0.00,0.00
3,15:01:43,08/10/24,2724,57,154,,
1,15:11:43,08/10/24,2284,47,108,,
2,15:11:43,08/10/24,2748,55,148,0.00,0.00
3,15:11:43,08/10/24,2412,50,122,,
1,15:21:43,08/10/24,2272,46,104,,
2,15:21:43,08/10/24,2940,59,160,0.00,0.00
3,15:21:43,08/10/24,2632,55,144,,
1,15:31:43,08/10/24,1708,35,58,,
2,15:31:43,08/10/24,2312,48,98,0.00,0.00
3,15:31:43,08/10/24,2080,43,92,,
1,15:41:43,08/10/24,1556,32,50,,
2,15:41:43,08/10/24,1908,39,68,0.00,0.00
3,15:41:43,08/10/24,1792,37,68,,
1,15:51:43,08/10/24,1288,26,32,,
2,15:51:43,08/10/24,1672,33,56,0.00,0.00
3,15:51:43,08/10/24,1484,31,46,,
1,16:01:43,08/10/24,1304,27,36,,
2,16:01:43,08/10/24,1652,33,52,0.00,0.00
3,16:01:43,08/10/24,1520,32,50,,
1,16:11:43,08/10/24,1004,21,20,,
2,16:11:43,08/10/24,1276,26,30,0.00,0.00
3,16:11:43,08/10/24,1168,24,30,,
1,16:21:44,08/10/24,952,19,20,,
2,16:21:44,08/10/24,956,19,20,-13.66,53.35
3,16:21:44,08/10/24,1232,25,32,,
1,16:31:43,08/10/24,672,14,10,,
2,16:31:43,08/10/24,864,17,16,0.00,0.00
3,16:31:43,08/10/24,784,16,14,,
1,16:41:44,08/10/24,616,13,6,,
2,16:41:44,08/10/24,620,12,6,-7.99,54.85
3,16:41:44,08/10/24,676,14,10,,
1,16:51:53,08/10/24,452,9,4,,
2,16:51:53,08/10/24,448,9,4,-3.81,55.45
3,16:51:53,08/10/24,480,10,4,,
1,17:01:53,08/10/24,456,9,4,,
2,17:01:53,08/10/24,460,9,4,1.83,55.94
3,17:01:53,08/10/24,572,12,6,,
1,17:12:00,08/10/24,220,5,0,,
2,17:12:00,08/10/24,216,4,0,9.67,56.33
3,17:12:00,08/10/24,272,5,0,,
1,17:22:02,08/10/24,204,4,0,,
2,17:22:02,08/10/24,204,4,0,20.72,56.61
3,17:22:02,08/10/24,260,5,0,,
1,17:32:05,08/10/24,164,3,0,,
2,17:32:05,08/10/24,164,3,0,35.90,56.78
3,17:32:05,08/10/24,188,4,0,,
1,17:42:08,08/10/24,104,2,0,,
2,17:42:08,08/10/24,92,2,0,54.67,56.84
3,17:42:08,08/10/24,148,3,0,,
1,17:52:11,08/10/24,12,0,0,,
2,17:52:11,08/10/24,8,0,0,73.75,56.79
3,17:52:11,08/10/24,28,0,0,,
1,18:02:13,08/10/24,0,0,0,,
2,18:02:13,08/10/24,0,0,0,89.55,56.64
3,18:02:13,08/10/24,4,0,0,,
1,05:22:12,09/10/24,0,0,0,,
2,05:22:12,09/10/24,0,0,0,89.78,-56.56
3,05:22:12,09/10/24,16,0,0,,
1,05:32:11,09/10/24,20,1,0,,
2,05:32:11,09/10/24,20,0,0,74.95,-56.73
3,05:32:11,09/10/24,52,1,0,,
1,05:42:08,09/10/24,72,2,0,,
2,05:42:08,09/10/24,104,2,0,57.01,-56.79
3,05:42:08,09/10/24,140,3,0,,
1,05:52:05,09/10/24,180,4,0,,
2,05:52:05,09/10/24,236,5,0,38.89,-56.74
3,05:52:05,09/10/24,224,4,0,,
1,06:01:53,09/10/24,312,6,4,,
2,06:01:53,09/10/24,396,8,4,23.69,-56.58
3,06:01:53,09/10/24,360,7,4,,
1,06:11:45,09/10/24,656,13,10,,
2,06:11:45,09/10/24,824,16,14,0.00,0.00
3,06:11:45,09/10/24,716,15,10,,
1,06:21:44,09/10/24,932,19,20,,
2,06:21:44,09/10/24,1128,22,26,4.09,-55.95
3,06:21:44,09/10/24,968,20,20,,
1,06:31:44,09/10/24,1388,28,40,,
2,06:31:44,09/10/24,1636,31,52,0.00,0.00
3,06:31:44,09/10/24,1492,31,46,,
1,06:41:43,09/10/24,2788,57,158,,
2,06:41:43,09/10/24,2452,42,104,0.00,-30.00
3,06:41:43,09/10/24,2044,43,88,,
1,06:51:43,09/10/24,3308,67,222,,
2,06:51:43,09/10/24,2952,52,154,0.00,-30.00
3,06:51:43,09/10/24,2524,52,134,,
1,07:01:43,09/10/24,2728,55,154,,
2,07:01:43,09/10/24,3092,58,180,0.00,0.00
3,07:01:43,09/10/24,2612,54,144,,
1,07:11:43,09/10/24,3604,73,266,,
2,07:11:43,09/10/24,4116,78,324,0.00,0.00
3,07:11:43,09/10/24,3588,75,268,,
1,07:21:43,09/10/24,3336,68,226,,
2,07:21:43,09/10/24,3428,72,212,0.00,0.00
3,07:21:43,09/10/24,3128,65,206,,
1,07:31:43,09/10/24,4100,83,344,,
2,07:31:43,09/10/24,4536,84,386,0.00,0.00
3,07:31:43,09/10/24,4040,84,340,,
1,07:41:43,09/10/24,3448,70,246,,
2,07:41:43,09/10/24,3952,81,292,0.00,0.00
3,07:41:43,09/10/24,3540,74,262,,
1,07:51:43,09/10/24,3740,76,286,,
2,07:51:43,09/10/24,4048,85,298,0.00,0.00
3,07:51:43,09/10/24,3644,76,278,,
1,08:01:43,09/10/24,3932,80,314,,
2,08:01:43,09/10/24,4620,89,416,0.00,0.00
3,08:01:43,09/10/24,4056,85,344,,
1,08:11:43,09/10/24,2884,59,170,,
2,08:11:43,09/10/24,4176,84,354,0.00,0.00
3,08:11:43,09/10/24,3628,76,276,,
1,08:21:43,09/10/24,2552,52,134,,
2,08:21:43,09/10/24,3116,61,190,0.00,0.00
3,08:21:43,09/10/24,2728,57,158,,
1,08:31:43,09/10/24,2372,48,114,,
2,08:31:43,09/10/24,2748,56,140,0.00,0.00
3,08:31:43,09/10/24,2404,50,122,,
1,08:41:43,09/10/24,2896,59,170,,
2,08:41:43,09/10/24,3436,66,230,0.00,0.00
3,08:41:43,09/10/24,2952,62,184,,
1,08:51:43,09/10/24,2960,60,180,,
2,08:51:43,09/10/24,3620,72,250,0.00,0.00
3,08:51:43,09/10/24,3256,68,222,,
1,09:01:43,09/10/24,3988,81,324,,
2,09:01:43,09/10/24,4696,92,436,0.00,0.00
3,09:01:43,09/10/24,4204,88,370,,
1,09:11:43,09/10/24,4320,88,380,,
2,09:11:43,09/10/24,5148,101,514,0.00,0.00
3,09:11:43,09/10/24,4392,92,404,,
1,09:21:43,09/10/24,4512,92,416,,
2,09:21:43,09/10/24,5244,104,530,0.00,0.00
3,09:21:43,09/10/24,4588,96,442,,
1,09:31:43,09/10/24,6424,131,842,,
2,09:31:43,09/10/24,7144,137,980,0.00,0.00
3,09:31:43,09/10/24,6476,135,882,,
1,09:41:43,09/10/24,5472,111,612,,
2,09:41:43,09/10/24,6328,125,764,0.00,0.00
3,09:41:43,09/10/24,5484,115,630,,
1,09:51:43,09/10/24,3840,78,302,,
2,09:51:43,09/10/24,4512,89,390,0.00,0.00
3,09:51:43,09/10/24,3872,81,314,,
1,10:01:43,09/10/24,3712,75,282,,
2,10:01:43,09/10/24,4132,83,344,0.00,0.00
3,10:01:43,09/10/24,3788,79,302,,
1,10:11:43,09/10/24,3344,68,230,,
2,10:11:43,09/10/24,3692,74,258,0.00,0.00
3,10:11:43,09/10/24,3384,70,240,,
1,10:21:45,09/10/24,3768,77,292,,
2,10:21:45,09/10/24,3928,76,302,-25.77,-19.53
3,10:21:45,09/10/24,3748,78,294,,
1,10:31:41,09/10/24,5600,114,638,,
2,10:31:41,09/10/24,5796,113,656,0.00,0.00
3,10:31:41,09/10/24,5104,107,548,,
1,10:41:43,09/10/24,5488,112,616,,
2,10:41:43,09/10/24,5652,108,612,0.00,0.00
3,10:41:43,09/10/24,5136,107,554,,
1,10:51:43,09/10/24,6384,130,832,,
2,10:51:43,09/10/24,6328,132,728,0.00,0.00
3,10:51:43,09/10/24,5804,121,708,,
1,11:01:43,09/10/24,5292,108,570,,
2,11:01:43,09/10/24,5512,110,610,0.00,0.00
3,11:01:43,09/10/24,4908,103,504,,
1,11:11:43,09/10/24,6824,139,950,,
2,11:11:43,09/10/24,7204,143,1032,0.00,30.00
3,11:11:43,09/10/24,6428,135,868,,
1,11:21:43,09/10/24,4552,92,422,,
2,11:21:43,09/10/24,4932,98,484,0.00,30.00
3,11:21:43,09/10/24,4100,86,354,,
1,11:31:43,09/10/24,3328,67,226,,
2,11:31:43,09/10/24,3436,68,226,0.00,0.00
3,11:31:43,09/10/24,2988,62,186,,
1,11:41:43,09/10/24,2764,56,158,,
2,11:41:43,09/10/24,2848,57,164,0.00,0.00
3,11:41:43,09/10/24,2532,53,134,,
1,11:51:43,09/10/24,4292,87,374,,
2,11:51:43,09/10/24,4492,88,396,0.00,0.00
3,11:51:43,09/10/24,3724,78,292,,
1,12:01:43,09/10/24,5832,118,692,,
2,12:01:43,09/10/24,5964,117,688,0.00,0.00
3,12:01:43,09/10/24,5000,105,524,,
1,12:11:43,09/10/24,5536,112,626,,
2,12:11:43,09/10/24,5748,115,626,0.00,0.00
3,12:11:43,09/10/24,4800,100,484,,
1,12:21:43,09/10/24,6080,123,754,,
2,12:21:43,09/10/24,6432,127,820,0.00,0.00
3,12:21:43,09/10/24,5332,111,596,,
1,12:31:43,09/10/24,4740,96,458,,
2,12:31:43,09/10/24,5008,98,492,0.00,0.00
3,12:31:43,09/10/24,4128,86,358,,
1,12:41:43,09/10/24,6476,131,852,,
2,12:41:43,09/10/24,6688,135,838,0.00,0.00
3,12:41:43,09/10/24,5712,119,684,,
1,12:51:43,09/10/24,8028,163,1314,,
2,12:51:43,09/10/24,8392,166,1340,0.00,0.00
3,12:51:43,09/10/24,7124,149,1062,,
1,13:01:43,09/10/24,7420,151,1124,,
2,13:01:43,09/10/24,7836,155,1218,0.00,0.00
3,13:01:43,09/10/24,6832,143,980,,
1,13:11:43,09/10/24,11884,242,2874,,
2,13:11:43,09/10/24,12028,239,2874,0.00,30.00
3,13:11:43,09/10/24,10928,229,2506,,
1,13:21:43,09/10/24,10940,222,2442,,
2,13:21:43,09/10/24,11472,228,2618,0.00,30.00
3,13:21:43,09/10/24,10304,216,2228,,
1,13:31:43,09/10/24,8764,178,1566,,
2,13:31:43,09/10/24,8676,172,1500,0.00,30.00
3,13:31:43,09/10/24,8104,170,1380,,
1,13:41:43,09/10/24,7356,150,1104,,
2,13:41:43,09/10/24,7816,155,1164,0.00,0.00
3,13:41:43,09/10/24,7080,148,1052,,
1,13:51:43,09/10/24,10948,223,2444,,
2,13:51:43,09/10/24,10900,216,2334,0.00,30.00
3,13:51:43,09/10/24,9740,204,1992,,
1,14:01:43,09/10/24,10024,204,2052,,
2,14:01:43,09/10/24,10072,200,2022,0.00,30.00
3,14:01:43,09/10/24,8676,182,1580,,
1,14:11:43,09/10/24,8380,171,1436,,
2,14:11:43,09/10/24,8612,171,1478,0.00,30.00
3,14:11:43,09/10/24,7604,159,1212,,
1,14:21:43,09/10/24,12544,256,3212,,
2,14:21:43,09/10/24,12656,252,3192,0.00,30.00
3,14:21:43,09/10/24,10548,221,2336,,
1,14:31:43,09/10/24,5692,116,662,,
2,14:31:43,09/10/24,5952,118,702,0.00,30.00
3,14:31:43,09/10/24,5176,108,564,,
1,14:41:43,09/10/24,5520,112,622,,
2,14:41:43,09/10/24,6228,122,760,0.00,0.00
3,14:41:43,09/10/24,5592,117,656,,
1,14:51:43,09/10/24,5208,106,554,,
2,14:51:43,09/10/24,5992,117,704,0.00,0.00
3,14:51:43,09/10/24,5488,115,632,,
1,15:01:43,09/10/24,4640,94,440,,
2,15:01:43,09/10/24,5648,111,616,0.00,0.00
3,15:01:43,09/10/24,4984,104,522,,
1,15:11:43,09/10/24,3600,73,266,,
2,15:11:43,09/10/24,4256,86,340,0.00,0.00
3,15:11:43,09/10/24,3852,80,312,,
1,15:21:43,09/10/24,2496,51,128,,
2,15:21:43,09/10/24,3168,61,194,0.00,0.00
3,15:21:43,09/10/24,2896,60,176,,
1,15:31:43,09/10/24,2204,45,102,,
2,15:31:43,09/10/24,3116,60,190,0.00,0.00
3,15:31:43,09/10/24,2824,59,168,,
1,15:41:43,09/10/24,1716,35,62,,
2,15:41:43,09/10/24,2156,43,92,0.00,0.00
3,15:41:43,09/10/24,1896,39,76,,
1,15:51:43,09/10/24,1548,32,50,,
2,15:51:43,09/10/24,2344,45,104,0.00,0.00
3,15:51:43,09/10/24,2040,42,88,,
1,16:01:43,09/10/24,1524,31,50,,
2,16:01:43,09/10/24,1964,39,76,0.00,0.00
3,16:01:43,09/10/24,1768,37,66,,
1,16:11:43,09/10/24,1084,22,22,,
2,16:11:43,09/10/24,1556,31,50,0.00,0.00
3,16:11:43,09/10/24,1376,29,40,,
1,16:21:43,09/10/24,1216,25,30,,
2,16:21:43,09/10/24,1684,35,52,0.00,0.00
3,16:21:43,09/10/24,1608,33,56,,
1,16:31:44,09/10/24,1512,31,46,,
2,16:31:44,09/10/24,1544,31,50,-10.02,54.12
3,16:31:44,09/10/24,1696,35,58,,
1,16:41:43,09/10/24,916,19,16,,
2,16:41:43,09/10/24,1280,25,32,0.00,0.00
3,16:41:43,09/10/24,1176,24,30,,
1,16:51:44,09/10/24,836,17,14,,
2,16:51:44,09/10/24,868,17,16,-2.38,55.42
3,16:51:44,09/10/24,1140,24,26,,
1,17:01:44,09/10/24,632,13,10,,
2,17:01:44,09/10/24,860,17,14,0.00,0.00
3,17:01:44,09/10/24,796,16,14,,
1,17:11:46,09/10/24,764,16,14,,
2,17:11:46,09/10/24,780,16,14,11.40,56.29
3,17:11:46,09/10/24,880,18,16,,
1,17:21:48,09/10/24,484,10,6,,
2,17:21:48,09/10/24,648,13,10,-30.00,0.00
3,17:21:48,09/10/24,676,14,10,,
1,17:32:04,09/10/24,300,6,4,,
2,17:32:04,09/10/24,320,6,4,37.27,56.73
3,17:32:04,09/10/24,404,8,4,,
1,17:41:58,09/10/24,304,6,4,,
2,17:41:58,09/10/24,284,6,4,55.21,56.79
3,17:41:58,09/10/24,316,6,4,,
1,17:51:53,09/10/24,240,5,0,,
2,17:51:53,09/10/24,288,6,4,-30.00,30.00
3,17:51:53,09/10/24,268,5,0,,
1,18:02:21,09/10/24,44,1,0,,
2,18:02:21,09/10/24,24,1,0,88.53,56.58
3,18:02:21,09/10/24,76,1,0,,
1,05:22:12,10/10/24,48,1,0,,
2,05:22:12,10/10/24,32,1,0,88.19,-56.52
3,05:22:12,10/10/24,84,1,0,,
1,05:32:11,10/10/24,196,4,0,,
2,05:32:11,10/10/24,108,3,0,73.72,-56.68
3,05:32:11,10/10/24,188,4,0,,
1,05:42:03,10/10/24,400,8,4,,
2,05:42:03,10/10/24,248,6,0,56.53,-56.74
3,05:42:03,10/10/24,340,7,4,,
1,05:51:56,10/10/24,844,17,16,,
2,05:51:56,10/10/24,436,12,4,39.27,-56.69
3,05:51:56,10/10/24,460,9,4,,
1,06:01:48,10/10/24,2028,41,86,,
2,06:01:48,10/10/24,976,14,14,24.64,-56.53
3,06:01:48,10/10/24,680,14,10,,
1,06:11:46,10/10/24,3212,65,210,,
2,06:11:46,10/10/24,964,14,14,13.49,-56.26
3,06:11:46,10/10/24,712,15,10,,
1,06:21:42,10/10/24,12364,251,3104,,
2,06:21:42,10/10/24,1300,75,26,30.00,-30.00
3,06:21:42,10/10/24,852,18,16,,
1,06:31:46,10/10/24,13080,266,3476,,
2,06:31:46,10/10/24,2516,112,56,-0.74,-55.40
3,06:31:46,10/10/24,964,20,20,,
1,06:41:43,10/10/24,14144,288,4074,,
2,06:41:43,10/10/24,1544,87,36,0.00,-60.00
3,06:41:43,10/10/24,1072,22,22,,
1,06:51:46,10/10/24,15184,309,4702,,
2,06:51:46,10/10/24,2448,118,68,-30.00,-60.00
3,06:51:46,10/10/24,1148,23,26,,
1,07:01:46,10/10/24,15544,317,4928,,
2,07:01:46,10/10/24,7620,75,580,-30.00,-60.00
3,07:01:46,10/10/24,1232,25,32,,
1,07:11:47,10/10/24,16268,332,5400,,
2,07:11:47,10/10/24,8456,92,784,-13.65,-52.44
3,07:11:47,10/10/24,1700,35,62,,
1,07:21:45,10/10/24,16620,339,5640,,
2,07:21:45,10/10/24,8812,95,838,-30.00,-60.00
3,07:21:45,10/10/24,1336,28,36,,
1,07:31:46,10/10/24,16480,336,5548,,
2,07:31:46,10/10/24,9008,98,882,-30.00,-60.00
3,07:31:46,10/10/24,1360,28,40,,
1,07:41:45,10/10/24,17116,349,5990,,
2,07:41:45,10/10/24,8660,240,766,-30.00,-60.00
3,07:41:45,10/10/24,1416,30,42,,
1,07:51:45,10/10/24,17216,352,6062,,
2,07:51:45,10/10/24,10856,136,1478,-30.00,-60.00
3,07:51:45,10/10/24,3408,71,242,,
1,08:01:45,10/10/24,17460,357,6240,,
2,08:01:45,10/10/24,12016,164,1980,-30.00,-30.00
3,08:01:45,10/10/24,12720,267,3402,,
1,08:11:45,10/10/24,17400,356,6204,,
2,08:11:45,10/10/24,10680,274,1376,-30.00,-30.00
3,08:11:45,10/10/24,11888,249,2968,,
1,08:21:46,10/10/24,17716,363,6436,,
2,08:21:46,10/10/24,10392,273,1252,-21.53,-43.50
3,08:21:46,10/10/24,14476,304,4404,,
1,08:31:44,10/10/24,17500,358,6282,,
2,08:31:44,10/10/24,12236,295,2038,-30.00,-30.00
3,08:31:44,10/10/24,15276,320,4902,,
1,08:41:45,10/10/24,17680,362,6416,,
2,08:41:45,10/10/24,13148,309,2504,-30.00,-30.00
3,08:41:45,10/10/24,16124,337,5456,,
1,08:51:44,10/10/24,17644,362,6390,,
2,08:51:44,10/10/24,13360,311,2634,-30.00,-30.00
3,08:51:44,10/10/24,16744,351,5878,,
1,09:01:44,10/10/24,17544,360,6314,,
2,09:01:44,10/10/24,16312,296,4826,-30.00,-30.00
3,09:01:44,10/10/24,17248,361,6248,,
1,09:11:44,10/10/24,17772,364,6484,,
2,09:11:44,10/10/24,16444,296,4882,-30.00,-30.00
3,09:11:44,10/10/24,17584,368,6492,,
1,09:21:44,10/10/24,17908,367,6580,,
2,09:21:44,10/10/24,16556,298,4942,-30.00,-30.00
3,09:21:44,10/10/24,17808,373,6656,,
1,09:31:44,10/10/24,17984,369,6636,,
2,09:31:44,10/10/24,15396,338,3900,-30.00,-30.00
3,09:31:44,10/10/24,17960,376,6770,,
1,09:41:44,10/10/24,18096,371,6724,,
2,09:41:44,10/10/24,17148,315,5416,-30.00,-30.00
3,09:41:44,10/10/24,18160,381,6920,,
1,09:51:44,10/10/24,17760,364,6468,,
2,09:51:44,10/10/24,15208,335,3772,-30.00,-30.00
3,09:51:44,10/10/24,17996,377,6796,,
1,10:01:44,10/10/24,18016,369,6662,,
2,10:01:44,10/10/24,17428,326,5696,-30.00,-30.00
3,10:01:44,10/10/24,18152,380,6914,,
1,10:11:44,10/10/24,16808,345,5800,,
2,10:11:44,10/10/24,15272,322,4138,-30.00,0.00
3,10:11:44,10/10/24,17512,367,6442,,
1,10:21:44,10/10/24,17956,368,6620,,
2,10:21:44,10/10/24,17684,343,6078,-30.00,0.00
3,10:21:44,10/10/24,18176,381,6938,,
1,10:31:44,10/10/24,18008,369,6656,,
2,10:31:44,10/10/24,17716,340,6030,-30.00,0.00
3,10:31:44,10/10/24,18272,383,7006,,
1,10:41:44,10/10/24,18300,375,6874,,
2,10:41:44,10/10/24,18288,358,6556,-30.00,0.00
3,10:41:44,10/10/24,18424,386,7124,,
1,10:51:44,10/10/24,18472,379,7010,,
2,10:51:44,10/10/24,18168,369,6288,-30.00,0.00
3,10:51:44,10/10/24,18604,390,7264,,
1,11:01:44,10/10/24,12592,257,3274,,
2,11:01:44,10/10/24,11660,221,2578,-30.00,0.00
3,11:01:44,10/10/24,12328,257,3212,,
1,11:11:49,10/10/24,19088,391,7474,,
2,11:11:49,10/10/24,19148,376,7212,-25.81,-7.46
3,11:11:49,10/10/24,19096,400,7652,,
1,11:21:43,10/10/24,6900,141,976,,
2,11:21:43,10/10/24,6712,138,832,-25.85,-5.00
3,11:21:43,10/10/24,6872,144,990,,
1,11:31:44,10/10/24,18456,378,6980,,
2,11:31:44,10/10/24,18420,368,6622,-30.00,0.00
3,11:31:44,10/10/24,18560,389,7228,,
1,11:41:44,10/10/24,18580,381,7082,,
2,11:41:44,10/10/24,18384,372,6472,-30.00,0.00
